"","title","beds","bath","area","adress","type","purpose","flooPlan","url","lastUpdated","price","lon","lat","address"
"76","Find Your Desired Apartment At This 1100 Sq Ft Ready Flat For Rent At Tolarbag","3","3","1,500 sqft","Section 1, Mirpur, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1257631-400x300.webp","https://www.bproperty.com/en/property/details-2049210.html","January 9, 2023","20 Thousand",90.3489496,23.8015639,"section 1, dhaka, bangladesh"
"77","1250 Sq Ft Road Sided Flat For Rent In Mohammadi Housing Ltd.","3","3","","Mohammadi Housing LTD., Mohammadpur, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1-240x180.webp","https://www.bproperty.com/en/property/details-3602562.html","January 17, 2023","22 Thousand",90.3518932,23.7627256,"plot no. 2, main road, mohammadi homes abashik elaka, ঢাকা 1207, bangladesh"
"78","A Well Sized 1350 Sq Ft Furnished Apartment Is Available For Rent At Mirpur 1, Zoo Road","3","3","1,700 sqft","Block G, Section 1, Mirpur, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1064607-240x180.webp","https://www.bproperty.com/en/property/details-3670980.html","April 20, 2021","60 Thousand",90.3527725,23.8011834,"block g, dhaka, bangladesh"
"79","Reside At Ease, In This 800 Sq Ft Flat For Rent In Mirpur","2","2","","South Monipur, Mirpur, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1479955-240x180.webp","https://www.bproperty.com/en/property/details-5446213.html","January 11, 2023","14 Thousand",90.3671856,23.7948286,"south monipur, dhaka, bangladesh"
"80","Nice 1050 SQ FT flat is available to Rent in Shekhertek","3","3","","Abdur Rafique Housing Society, Shekhertek, Mohammadpur, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1-240x180.webp","https://www.bproperty.com/en/property/details-2040774.html","January 15, 2023","20 Thousand",90.3836866,23.7480491,"p9xm+6f7, bashir uddin rd, dhaka 1205, bangladesh"
"81","Flat For Rent In Uttara Sector 12 Near Uttara Sector 11 Kacha Bazar","3","4","","Sector 12, Uttara, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1096561-240x180.webp","https://www.bproperty.com/en/property/details-1901775.html","December 20, 2020","30 Thousand",90.380721,23.8713904,"sector 12, dhaka 1230, bangladesh"
"82","Take This Nice 3000 Sq Ft rental Apartment in Uttara 13, To Fulfill Your Wish","3","5","1,240 sqft","Sector 13, Uttara, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1525802-240x180.webp","https://www.bproperty.com/en/property/details-3051877.html","January 2, 2023","70 Thousand",90.3877848,23.8713728,"sector-13, dhaka 1230, bangladesh"
"83","1200 Square Feet Apartment For Rent In Adabor, Mansurabad Housing Society","3","3","","Block C, Mansurabad Housing Society, Adabor, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1-240x180.webp","https://www.bproperty.com/en/property/details-3911720.html","January 17, 2023","20 Thousand",90.3537052,23.7739826,"mansurabad r/a, dhaka 1207, bangladesh"
"84","Nice 1780 SQ FT flat is available to Rent in Gulshan close to Standard Chartered Bank","3","3","","Gulshan 2, Gulshan, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1-240x180.webp","https://www.bproperty.com/en/property/details-1944439.html","January 4, 2023","90 Thousand",90.4143085,23.7947536,"gulshan 2, dhaka 1212, bangladesh"
"85","A Convenient 2450 Sq Ft Residential Flat Is Prepared To Be Rented At Sector 6, Uttara","3","3","1,770 sqft","Sector 6, Uttara, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1516763-240x180.webp","https://www.bproperty.com/en/property/details-4986411.html","September 15, 2021","60 Thousand",90.4042719,23.8713307,"sector 6, dhaka 1230, bangladesh"
"86","2200 Sq Ft Fine Flat Is Now For Rent Which Is In Bashundhara Near To Block I","3","4","1,240 sqft","Block I, Bashundhara R-A, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1363847-240x180.webp","https://www.bproperty.com/en/property/details-1747627.html","January 2, 2023","32 Thousand",90.4396248,23.8206687,"block i, dhaka, bangladesh"
"87","Grab This 950 Sq Ft Flat Up For Rent In Amtola, Khilkhet.","2","2","","Khilkhet, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1-240x180.webp","https://www.bproperty.com/en/property/details-2010524.html","January 4, 2023","16 Thousand",90.4243013,23.8311224,"khilkhet, dhaka, bangladesh"
"88","1400 Square Feet Residential Apartment Is Available For Rent In Uttara-3","3","3","1,770 sqft","Sector 3, Uttara, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1540340-240x180.webp","https://www.bproperty.com/en/property/details-4562916.html","July 1, 2022","35 Thousand",90.3972052,23.8654003,"sector 3, dhaka 1230, bangladesh"
"89","This suitable 850 SQ FT residential apartment is waiting to get rented at Senpara Parbata","2","2","","Section 10, Mirpur, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1-240x180.webp","https://www.bproperty.com/en/property/details-4968206.html","January 15, 2023","15 Thousand",90.3713045,23.8119234,"section 10, dhaka 1216, bangladesh"
"90","Affordable And Nice Flat Is Up For Rent In Ibrahimpur Which Is 1550 Sq Ft","3","3","","Ibrahimpur, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1-240x180.webp","https://www.bproperty.com/en/property/details-3778905.html","January 23, 2023","22 Thousand",90.3830754,23.7940465,"ibrahimpur, dhaka, bangladesh"
"91","A 8000 Sq Ft Duplex Is Available For Rent In Gulshan 1 Near To Agora","4","5","","Gulshan 1, Gulshan, Dhaka","Duplex","For Rent","https://images-cdn.bproperty.com/thumbnails/1537884-240x180.webp","https://www.bproperty.com/en/property/details-1761829.html","August 20, 2022","3.5 Lakh",90.4160527,23.7820624,"gulshan 1, dhaka 1212, bangladesh"
"92","Grab This 1200 Sq Ft Flat In New Market, Elephant Road","3","3","","New Market, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1-240x180.webp","https://www.bproperty.com/en/property/details-3915016.html","January 23, 2023","28 Thousand",90.3837664,23.7331937,"mirpur rd, dhaka 1205, bangladesh"
"93","1570 Sq Ft Spacious Apartment For Rent In Shiddheswari","4","3","1,240 sqft","Shiddheswari, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1565147-400x300.webp","https://www.bproperty.com/en/property/details-3293890.html","January 23, 2023","45 Thousand",90.4089838,23.743407,"shiddheswari, dhaka 1205, bangladesh"
"94","Find Your Place In A 1700 Sq Ft Structurally Well Built House For Rent In Rainkhola","4","4","","Block A, Rainkhola, Section 2, Mirpur, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1-240x180.webp","https://www.bproperty.com/en/property/details-3672136.html","January 12, 2023","27 Thousand",90.3468912,23.8034277,"block a, dhaka, bangladesh"
"95","A Flat Is Up For Rent Covering An Area Of 1750 Sq Ft in Aftab Nagar","3","3","1,500 sqft","Block C, Aftab Nagar, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1095475-240x180.webp","https://www.bproperty.com/en/property/details-1859854.html","March 6, 2020","30 Thousand",90.4298996,23.7630599,"block c, dhaka, bangladesh"
"96","Get A Look At This Lovely Flat For Rent Featuring 950 Sq Ft In Baigertek, Ajiz Market","3","2","1,335 sqft","Baigertek, Cantonment, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1523730-400x300.webp","https://www.bproperty.com/en/property/details-5385029.html","January 22, 2023","12 Thousand",90.3839584,23.8360612,"baigertek, dhaka, bangladesh"
"97","Here Is A Well Defined Flat Of 950 Sq Ft Waiting For Rent At Baigertek, Ajiz Market","3","2","1,500 sqft","Baigertek, Cantonment, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1523061-400x300.webp","https://www.bproperty.com/en/property/details-5549532.html","January 22, 2023","12 Thousand",90.3839584,23.8360612,"baigertek, dhaka, bangladesh"
"98","920 Sq Ft Two-Bed Apartment Is Up For Rent In Mohammadpur Nearby PC Culture Housing Jame Mosjid","2","2","1,450 sqft","PC Culture Housing, Mohammadpur, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/955412-240x180.webp","https://www.bproperty.com/en/property/details-2015383.html","June 7, 2020","16.5 Thousand",90.3518903,23.7680904,"pc culture housing, dhaka, bangladesh"
"99","A Unique Apartment In Uttara Near Mercantile Bank Limited Is Up For Rent","3","3","1,335 sqft","Sector 9, Uttara, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/3072-240x180.webp","https://www.bproperty.com/en/property/details-1977355.html","December 30, 2022","30 Thousand",90.3972052,23.8772975,"sector 9, dhaka 1230, bangladesh"
"100","Apartment Of 1090 Sq Ft For Rent In Mirpur, Near Alim Uddin High School","3","2","","West Shewrapara, Mirpur, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1-240x180.webp","https://www.bproperty.com/en/property/details-1848904.html","January 19, 2023","16.5 Thousand",90.3736584,23.7881199,"west shewrapara, dhaka, bangladesh"
"101","At Rayer Bazar Road, 2 Bedrooms Nice Flat Up For Rent Near Al Nahiyan Medicine House","2","3","1,250 sqft","Dhanmondi, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1537404-400x300.webp","https://www.bproperty.com/en/property/details-1845454.html","January 23, 2023","20 Thousand",90.3742307,23.7461495,"dhanmondi, dhaka 1205, bangladesh"
"102","See This Apartment For Rent In Rampura Near East Rampura High School","2","2","950 sqft","Rampura, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1454952-400x300.webp","https://www.bproperty.com/en/property/details-1991412.html","January 22, 2023","15 Thousand",90.420766,23.7612256,"rampura, dhaka, bangladesh"
"103","725 Sq Ft Flat Is Ready To Rent In Mirpur","2","2","1,250 sqft","North Pirerbag, Pirerbag, Mirpur, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1537404-400x300.webp","https://www.bproperty.com/en/property/details-2095725.html","November 20, 2022","16 Thousand",90.3649975,23.7903948,"shapla house 363/h/2 north pirerbag, 363/h/2, abu bakar madrasah rd, dhaka 1216, bangladesh"
"104","This 1250 Sq Ft Flat Is Up For Rent In Kathalbagan With A Lovely View","3","3","1,150 sqft","Kathalbagan, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/826334-400x300.webp","https://www.bproperty.com/en/property/details-3203649.html","January 23, 2023","30 Thousand",90.3877848,23.7464364,"kathalbagan, dhaka 1205, bangladesh"
"105","Built With Modern Amenities, Check This 1100 Sq Ft Flat For Rent At Humayun Road, Mohammadpur","3","2","","Mohammadpur, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1-240x180.webp","https://www.bproperty.com/en/property/details-3231352.html","January 22, 2023","21 Thousand",90.3588734,23.7661639,"mohammadpur, dhaka, bangladesh"
"106","2350 Square Feet Ample Home Area Is For Rent In Uttara, Sector 13","3","4","1,250 sqft","Sector 13, Uttara, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1496988-240x180.webp","https://www.bproperty.com/en/property/details-3096461.html","February 5, 2022","35 Thousand",90.3877848,23.8713728,"sector-13, dhaka 1230, bangladesh"
"107","We Are Delighted To Offer This Stunning 2400 Sq Ft Apartment For Rent, Located In Gulshan 1","3","3","","Gulshan 1, Gulshan, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1-240x180.webp","https://www.bproperty.com/en/property/details-3385746.html","January 2, 2023","1 Lakh",90.4160527,23.7820624,"gulshan 1, dhaka 1212, bangladesh"
"108","Affordable And Beautiful Flat Is Up For Rent In Mirpur Which Is 1250 Sq Ft","3","3","1,200 sqft","West Kazipara, Mirpur, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1569922-240x180.webp","https://www.bproperty.com/en/property/details-5430659.html","January 3, 2023","18 Thousand",90.3707161,23.797795,"west kazipara, dhaka, bangladesh"
"109","A Reasonable 1150 Sq. Ft And 3 Bedroom Flat Is Available For Rent In Mirpur-2.","3","2","950 sqft","Block F, Section 2, Mirpur, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1454952-400x300.webp","https://www.bproperty.com/en/property/details-2057454.html","January 8, 2023","25 Thousand",90.3571841,23.8060072,"section 2, dhaka, bangladesh"
"110","Amazing Flat Is Now Available For rent In Sutrapur, Satish Sarkar Road","3","2","","Gandaria, Sutrapur, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1-240x180.webp","https://www.bproperty.com/en/property/details-4830904.html","November 29, 2020","15 Thousand",90.4260691,23.7024528,"gandaria, dhaka, bangladesh"
"111","Invest In Your Dreams By Renting This Decent 3000 Sq Ft. Home Which Is Available At Uttara-3.","4","4","","Sector 3, Uttara, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1540715-240x180.webp","https://www.bproperty.com/en/property/details-3464640.html","July 1, 2022","70 Thousand",90.3972052,23.8654003,"sector 3, dhaka 1230, bangladesh"
"112","Make Your Residence In A 900 Sq Ft Rental Home At Bordonbari","2","2","","2nd Colony, Mirpur, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1392140-240x180.webp","https://www.bproperty.com/en/property/details-4403720.html","December 31, 2022","14 Thousand",90.3495377,23.7918946,"2nd colony, dhaka, bangladesh"
"113","For Rental purpose 1250 SQ FT home is now up to Rent in Manikdi","3","3","1,240 sqft","Manikdi, Cantonment, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1565147-400x300.webp","https://www.bproperty.com/en/property/details-4960712.html","December 27, 2022","20 Thousand",90.3919059,23.8260022,"manikdi, dhaka, bangladesh"
"114","An Abundant Flat Of 3200 Sq Ft Is Available For Your Living Access In Baridhara-12","4","4","1,800 sqft","Block K, Baridhara, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1544893-400x300.webp","https://www.bproperty.com/en/property/details-3489951.html","January 20, 2023","1.6 Lakh",90.420766,23.8028731,"baridhara k block, dhaka 1212, bangladesh"
"115","Are You Looking For A Residence Which Is Your Dreams As! Check This One In Middle Monipur, Mirpur","3","3","","Middle Monipur, Mirpur, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1-240x180.webp","https://www.bproperty.com/en/property/details-5359234.html","January 10, 2023","16 Thousand",90.3665972,23.8000358,"monipur, dhaka, bangladesh"
"116","At Arambag Flat For Rent Close To Jame Masjid","2","2","","Arambag Residential Area, Mirpur, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1-240x180.webp","https://www.bproperty.com/en/property/details-1886790.html","January 19, 2023","13 Thousand",90.3586548,23.8175306,"arambag residential area, dhaka 1216, bangladesh"
"117","A Nicely Constructed Apartment Of 2700 Sq Ft Can Be Found In Gulshan For Rent","4","3","1,800 sqft","Gulshan 2, Gulshan, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1540792-240x180.webp","https://www.bproperty.com/en/property/details-5434731.html","February 13, 2022","90 Thousand",90.4143085,23.7947536,"gulshan 2, dhaka 1212, bangladesh"
"118","Affordable And Wonderful Flat Up For Rent In Bashabo Near Purbo-bashabo Jame Masjid","2","1 Bath","","East Bashabo, Bashabo, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1073849-240x180.webp","https://www.bproperty.com/en/property/details-2053884.html","December 30, 2022","10 Thousand",90.4354802,23.7355023,"5/8 east basabo, wasa rd, dhaka 1214, bangladesh"
"119","A Classy 1950 Sq Ft Apartment Is Waiting To Be Rented Which Is Located In Uttara Sector 3.","3","4","","Sector 3, Uttara, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1-240x180.webp","https://www.bproperty.com/en/property/details-2016560.html","December 31, 2022","55 Thousand",90.3972052,23.8654003,"sector 3, dhaka 1230, bangladesh"
"120","Deal With This 1425 Sq Ft Flat Up For Rent In Khilkhet, Bepari Para","3","3","1,300 sqft","Bepari Para, Khilkhet, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1569653-240x180.webp","https://www.bproperty.com/en/property/details-5537871.html","January 12, 2023","20 Thousand",90.4219354,23.827658,"kh-15/7 bepari para, ঢাকা 1229, bangladesh"
"121","A well-defined residential apartment of 2250 SQ FT is available for rent in Bashundhara R-A","4","5","1,250 sqft","Block D, Bashundhara R-A, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1482685-240x180.webp","https://www.bproperty.com/en/property/details-4829910.html","December 28, 2022","50 Thousand",90.433141,23.8154814,"block d, dhaka, bangladesh"
